temp, humidity, soilMoisture
26.6, 54.1, 71.6
26.6, 54.2, 71.6
26.6, 54.2, 71.6
26.6, 54.2, 71.6
26.6, 54.2, 71.6
26.6, 54.3, 71.6
26.6, 54.3, 71.6
26.6, 54.2, 71.6
26.6, 54.2, 71.6
26.4, 54.3, 71.6
26.6, 54.3, 71.6
26.6, 54.3, 71.6
26.6, 54.2, 71.6
26.6, 54.1, 71.6
26.6, 54.3, 71.6
26.6, 54.5, 71.6
26.6, 54.4, 71.6
26.6, 54.4, 71.6
26.6, 54.4, 71.6
26.6, 54.4, 71.6
26.6, 54.4, 71.6
26.6, 54.4, 71.6
26.6, 54.3, 71.6
26.6, 54.3, 71.6
26.4, 54.4, 71.6
26.6, 54.2, 71.6
26.6, 54.2, 71.6
26.6, 54.3, 71.6
26.6, 54.5, 71.5
26.6, 54.4, 71.6
26.6, 54.3, 71.6
26.6, 54.3, 71.6
26.6, 54.3, 71.6
26.6, 54.3, 71.5
26.6, 54.3, 71.5
26.6, 54.4, 71.5
26.6, 54.4, 71.5
26.6, 54.3, 71.5
26.6, 54.5, 71.5
26.6, 54.5, 71.5
26.6, 54.5, 71.5
26.6, 54.5, 71.5
26.6, 54.5, 71.5
26.6, 54.5, 71.5
26.6, 54.6, 71.4
26.6, 54.6, 71.5
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.8, 71.5
26.4, 55.0, 71.5
26.5, 55.3, 71.5
26.6, 55.6, 71.5
26.6, 55.4, 71.5
26.6, 55.2, 71.5
26.6, 55.1, 71.5
26.6, 55.1, 71.5
26.6, 55.1, 71.5
26.6, 55.1, 71.4
26.6, 55.0, 71.5
26.6, 55.0, 71.5
26.6, 55.1, 71.5
26.6, 55.0, 71.5
26.6, 55.1, 71.5
26.6, 55.1, 71.4
26.6, 55.0, 71.4
26.6, 55.0, 71.4
26.6, 55.0, 71.4
26.6, 55.1, 71.4
26.6, 55.0, 71.4
26.6, 54.9, 71.4
26.6, 55.0, 71.4
26.6, 55.1, 71.4
26.6, 55.1, 71.4
26.6, 55.1, 71.4
26.6, 55.1, 71.4
26.6, 55.0, 71.4
26.6, 55.0, 71.4
26.6, 55.0, 71.4
26.6, 54.9, 71.3
26.6, 54.9, 71.3
26.6, 54.9, 71.3
26.4, 54.9, 71.3
26.6, 55.0, 71.3
26.6, 55.0, 71.4
26.6, 54.9, 71.3
26.6, 54.9, 71.3
26.6, 54.9, 71.3
26.6, 54.9, 71.4
26.6, 54.8, 71.4
26.6, 54.9, 71.4
26.6, 54.9, 71.4
26.6, 54.9, 71.4
26.6, 54.8, 71.4
26.6, 54.8, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.7, 71.4
26.6, 54.8, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.6, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.7, 71.4
26.6, 54.8, 71.4
26.6, 54.8, 71.4
26.6, 54.9, 71.4
26.6, 55.3, 71.4
26.6, 56.2, 71.4
26.6, 56.1, 71.4
26.6, 55.7, 71.4
26.6, 55.5, 71.5
26.6, 55.5, 71.5
26.6, 55.4, 71.4
26.6, 55.4, 71.4
26.6, 55.5, 71.4
26.6, 55.5, 71.4
26.6, 55.5, 71.4
26.6, 55.5, 71.4
26.6, 55.6, 71.4
26.6, 55.6, 71.4
26.6, 55.5, 71.4
26.6, 55.6, 71.4
26.6, 55.7, 71.4
26.6, 55.8, 71.4
26.6, 55.9, 71.4
26.6, 55.9, 71.4
26.6, 55.9, 71.4
26.6, 56.0, 71.4
26.6, 56.1, 71.4
26.6, 56.1, 71.4
26.7, 56.1, 71.4
26.7, 56.1, 71.4
26.7, 56.2, 71.7
26.7, 56.2, 71.8
26.7, 56.3, 71.6
26.7, 56.5, 71.5
26.7, 56.4, 71.5
26.7, 56.8, 71.5
26.7, 57.1, 71.5
26.7, 57.0, 71.5
26.7, 56.8, 71.5
26.7, 56.7, 71.4
26.7, 56.6, 71.4
26.7, 56.7, 71.4
26.7, 56.9, 71.4
26.7, 56.7, 71.4
26.7, 56.7, 71.4
26.7, 56.7, 71.4
26.7, 56.9, 71.4
26.7, 57.0, 71.4
26.7, 56.9, 71.4
26.7, 56.7, 71.4
26.7, 56.7, 71.4
26.7, 56.8, 71.4
26.7, 56.9, 71.4
26.7, 56.9, 71.4
26.7, 56.8, 71.4
26.7, 56.8, 71.4
26.7, 56.8, 71.5
26.7, 56.9, 71.5
26.7, 57.0, 71.5
26.7, 57.0, 71.5
26.7, 57.0, 71.5
26.7, 57.0, 71.5
26.7, 57.1, 71.5
26.7, 57.5, 71.5
26.7, 57.8, 71.5
26.7, 57.8, 71.5
26.7, 57.6, 71.5
26.7, 57.4, 71.5
26.7, 57.4, 71.6
26.7, 57.4, 71.5
26.7, 57.3, 71.5
26.7, 57.3, 71.5
26.7, 57.3, 71.5
26.7, 57.3, 71.5
26.7, 57.3, 71.5
26.7, 57.3, 71.5
26.7, 57.5, 71.5
26.8, 57.5, 71.5
26.8, 57.4, 71.5
26.8, 57.4, 71.5
26.8, 57.4, 71.5
26.8, 57.2, 71.4
26.8, 57.2, 71.4
26.8, 57.5, 71.4
26.7, 57.7, 71.4
26.7, 57.8, 71.4
26.7, 57.9, 71.8
26.7, 57.9, 71.6
26.7, 57.8, 71.5
26.8, 57.8, 71.5
26.8, 57.8, 71.5
26.8, 57.8, 71.5
26.8, 57.8, 71.5
26.8, 57.7, 71.5
26.8, 57.7, 71.5
26.8, 57.6, 71.5
26.7, 57.6, 71.5
26.7, 57.6, 71.5
26.7, 57.6, 71.5
26.7, 57.7, 71.5
26.7, 57.7, 71.5
26.7, 57.7, 71.5
26.7, 57.8, 71.5
26.6, 57.8, 71.5
26.6, 57.9, 71.5
26.6, 57.9, 71.5
26.6, 57.9, 71.5
26.6, 58.1, 71.5
26.6, 58.1, 71.5
26.6, 58.2, 71.6
26.6, 58.2, 71.6
26.6, 58.2, 71.6
26.6, 58.1, 71.6
26.6, 58.1, 71.6
26.6, 58.1, 71.6
26.6, 58.3, 71.6
26.7, 58.2, 71.6
26.7, 58.2, 71.6
26.7, 58.2, 71.6
26.7, 58.1, 71.6
26.7, 58.1, 71.6
26.7, 58.0, 71.6
26.7, 58.1, 71.6
26.7, 58.1, 71.6
26.7, 58.0, 71.6
26.7, 58.0, 71.6
26.7, 58.0, 71.6
26.7, 58.0, 71.6
26.7, 58.0, 71.5
26.7, 58.0, 71.6
26.7, 58.0, 71.6
26.7, 58.0, 71.6
26.7, 58.0, 71.6
26.7, 58.1, 71.6
26.7, 58.1, 71.7
26.7, 58.1, 72.0
26.7, 58.1, 71.7
26.7, 58.1, 71.6
26.7, 58.2, 71.6
26.7, 58.1, 71.6
26.7, 58.3, 71.6
26.7, 58.2, 71.6
26.7, 58.2, 71.6
26.7, 58.3, 71.6
26.7, 58.4, 71.6
26.7, 58.3, 71.6
26.7, 58.3, 71.6
26.7, 58.3, 71.6
26.7, 58.3, 71.6
26.7, 58.7, 71.6
26.7, 58.8, 71.6
26.7, 58.8, 71.6
26.7, 58.8, 71.6
26.7, 58.9, 71.6
26.7, 58.9, 71.6
26.5, 58.4, 71.6
26.7, 58.8, 71.6
26.7, 58.8, 71.6
26.7, 58.8, 71.6
26.7, 58.8, 71.6
26.7, 58.7, 71.6
26.7, 58.8, 71.6
26.7, 58.9, 71.6
26.7, 58.9, 71.6
26.7, 58.9, 71.6
26.7, 58.9, 71.6
26.7, 58.8, 71.6
26.7, 58.9, 71.7
26.7, 58.9, 71.6
26.7, 58.9, 71.7
26.7, 58.9, 71.7
26.7, 58.9, 71.7
26.7, 59.1, 71.7
26.7, 59.1, 71.8
26.7, 58.9, 71.7
26.7, 59.0, 71.7
26.7, 58.9, 71.7
26.7, 58.8, 71.7
26.7, 58.7, 71.9
26.7, 58.8, 72.0
26.7, 58.7, 71.8
26.7, 58.7, 71.7
26.7, 58.7, 71.7
26.7, 58.8, 71.7
26.7, 58.7, 71.7
26.7, 58.7, 71.6
26.7, 58.8, 71.6
26.5, 58.3, 71.6
26.7, 58.7, 71.6
26.7, 58.7, 71.6
26.7, 58.7, 71.7
26.7, 59.0, 71.6
26.7, 59.1, 71.7
26.8, 59.1, 71.6
26.8, 59.1, 71.6
26.8, 59.0, 71.6
26.8, 59.1, 71.7
26.8, 59.1, 71.7
26.8, 59.0, 71.7
26.7, 59.1, 71.7
26.8, 59.1, 71.7
26.8, 59.1, 71.7
26.7, 59.1, 71.7
26.5, 58.7, 71.7
26.7, 59.1, 71.7
26.7, 59.1, 71.7
26.7, 59.0, 71.7
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 58.9, 71.8
26.7, 58.9, 71.8
26.7, 58.8, 71.8
26.7, 58.9, 71.8
26.8, 58.9, 71.8
26.8, 58.9, 71.8
26.7, 58.8, 71.8
26.7, 58.8, 71.8
26.7, 58.9, 71.8
26.7, 58.9, 71.8
26.7, 58.9, 71.7
26.7, 58.9, 71.7
26.7, 58.9, 71.7
26.7, 58.9, 72.1
26.7, 58.9, 72.0
26.7, 58.9, 71.9
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 58.9, 71.8
26.7, 59.0, 71.8
26.7, 59.1, 71.8
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 59.1, 71.8
26.7, 59.1, 71.8
26.7, 59.1, 71.8
26.7, 59.1, 71.8
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 59.1, 71.8
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 59.0, 71.8
26.7, 59.1, 71.8
26.7, 59.1, 71.8
26.7, 59.1, 71.8
26.7, 59.2, 71.8
26.7, 59.2, 71.8
26.7, 59.1, 71.8
26.7, 59.1, 71.8
26.7, 59.1, 71.8
26.8, 59.1, 71.8
26.8, 59.0, 71.8
26.8, 58.9, 71.8
26.8, 58.9, 71.8
26.8, 58.8, 71.8
26.8, 58.8, 71.8
26.8, 58.8, 71.8
26.8, 58.8, 71.8
26.8, 58.8, 71.8
26.7, 58.8, 71.8
26.7, 58.8, 72.2
26.8, 58.8, 72.0
26.7, 58.8, 71.9
26.7, 58.8, 71.8
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.5, 58.4, 71.9
26.7, 58.8, 72.0
26.7, 58.8, 72.0
26.7, 58.8, 71.9
26.7, 58.8, 71.9
26.7, 58.8, 72.0
26.8, 58.7, 72.0
26.7, 58.8, 72.0
26.8, 58.8, 72.0
26.8, 58.8, 72.0
26.8, 58.8, 72.0
26.8, 58.9, 72.0
26.8, 58.8, 72.0
26.8, 58.7, 72.0
26.8, 58.7, 72.0
26.7, 58.7, 72.0
26.7, 58.7, 72.0
26.7, 58.7, 72.0
26.7, 58.8, 72.0
26.7, 58.9, 72.0
26.7, 58.9, 72.0
26.7, 59.1, 72.0
26.7, 59.2, 72.0
26.7, 59.3, 72.0
26.7, 59.3, 72.0
26.7, 59.4, 72.0
26.7, 59.4, 72.0
26.7, 59.4, 72.4
26.7, 59.2, 72.3
26.7, 59.3, 72.1
26.7, 59.4, 72.0
26.7, 59.6, 72.0
26.7, 59.7, 72.0
26.7, 59.6, 72.0
26.7, 59.6, 72.1
26.7, 59.4, 72.1
26.7, 59.8, 72.1
26.7, 60.4, 72.1
26.7, 60.2, 72.1
26.7, 60.3, 72.1
26.7, 60.7, 72.1
26.7, 60.4, 72.1
26.7, 60.4, 72.1
26.8, 60.2, 72.1
26.8, 60.0, 72.1
26.8, 60.0, 72.1
26.7, 60.0, 72.1
26.7, 60.1, 72.1
26.7, 60.2, 72.1
26.7, 60.2, 72.1
26.7, 60.1, 72.1
26.7, 60.1, 72.1
26.7, 60.1, 72.1
26.7, 60.1, 72.1
26.7, 60.2, 72.1
26.7, 60.1, 72.1
26.7, 60.1, 72.1
26.7, 60.0, 72.1
26.7, 60.1, 72.2
26.7, 60.0, 72.2
26.7, 59.9, 72.2
26.7, 59.9, 72.4
26.5, 59.4, 72.4
26.7, 60.0, 72.4
26.7, 59.9, 72.4
26.7, 59.9, 72.7
26.7, 59.9, 72.6
26.7, 59.9, 72.4
26.7, 59.9, 72.3
26.7, 59.9, 72.3
26.7, 59.9, 72.3
26.7, 60.0, 72.3
26.7, 59.9, 72.3
26.7, 59.9, 72.3
26.7, 59.9, 72.3
26.7, 59.9, 72.3
26.7, 60.0, 72.3
26.7, 59.9, 72.3
26.7, 59.9, 72.3
26.7, 59.9, 72.3
26.7, 59.9, 72.4
26.7, 59.9, 72.4
26.7, 59.9, 72.4
26.7, 59.9, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 59.9, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 59.9, 72.4
26.7, 59.9, 72.4
26.7, 59.9, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.4
26.7, 60.0, 72.5
26.7, 60.0, 72.4
26.7, 60.2, 72.4
26.7, 60.1, 72.4
26.7, 60.1, 72.5
26.7, 60.0, 72.8
26.7, 60.0, 72.5
26.7, 60.1, 72.4
26.8, 60.0, 72.4
26.8, 60.0, 72.4
26.8, 59.9, 72.4
26.8, 59.9, 72.4
26.8, 59.9, 72.4
26.8, 60.2, 72.4
26.8, 60.2, 72.4
26.8, 60.2, 72.4
26.8, 60.2, 72.4
26.8, 60.2, 72.4
26.8, 60.0, 72.4
26.8, 60.0, 72.5
26.8, 60.1, 72.5
26.8, 60.0, 72.5
26.8, 60.1, 72.5
26.8, 60.2, 72.5
26.8, 60.1, 72.5
26.8, 60.1, 72.5
26.8, 60.1, 72.5
26.8, 60.2, 72.5
26.8, 60.3, 72.5
26.8, 60.2, 72.6
26.8, 60.1, 72.5
26.8, 60.2, 72.5
26.6, 59.6, 72.5
26.8, 60.2, 72.5
26.8, 60.3, 72.5
26.8, 60.3, 72.5
26.8, 60.3, 72.5
26.8, 60.2, 72.5
26.8, 60.1, 72.5
26.8, 60.1, 72.5
26.8, 60.2, 72.5
26.8, 60.2, 72.5
26.8, 60.2, 72.5
26.8, 60.2, 72.9
26.8, 60.1, 72.7
26.8, 60.1, 72.6
26.8, 60.1, 72.6
26.8, 60.1, 72.5
26.8, 60.1, 72.5
26.8, 60.1, 72.5
26.8, 60.0, 72.6
26.8, 60.1, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.5
26.8, 60.0, 72.5
26.8, 59.9, 72.5
26.8, 59.9, 72.5
26.8, 59.9, 72.6
26.8, 59.9, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 60.1, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 59.9, 72.5
26.8, 60.0, 72.5
26.8, 60.0, 72.5
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 59.9, 72.6
26.8, 60.0, 72.6
26.8, 60.0, 72.6
26.8, 59.9, 72.6
26.8, 60.1, 72.6
26.8, 60.2, 72.6
26.8, 60.2, 72.8
26.8, 60.2, 72.9
26.8, 60.2, 72.7
26.8, 60.3, 72.7
26.8, 60.4, 72.6
26.6, 59.8, 72.6
26.8, 60.3, 72.6
26.8, 60.3, 72.6
26.8, 60.3, 72.6
26.8, 60.3, 72.6
26.8, 60.3, 72.6
26.7, 60.3, 72.6
26.7, 60.3, 72.7
26.7, 60.3, 72.7
26.7, 60.3, 72.6
26.5, 59.7, 72.6
26.7, 60.3, 72.7
26.7, 60.3, 72.7
26.7, 60.3, 72.7
26.7, 60.4, 72.7
26.8, 60.4, 72.7
26.7, 60.4, 72.7
26.8, 60.3, 72.7
26.8, 60.3, 72.7
26.8, 60.3, 72.7
26.6, 59.7, 72.7
26.8, 60.3, 72.7
26.8, 60.2, 72.7
26.8, 60.3, 72.9
26.8, 60.4, 74.2
26.8, 60.4, 74.7
26.8, 60.6, 75.4
26.8, 60.5, 75.4
26.8, 60.8, 75.2
26.8, 60.7, 75.2
26.8, 60.7, 75.1
26.7, 60.7, 75.0
26.7, 60.7, 75.0
26.7, 60.6, 74.9
26.7, 60.6, 74.9
26.7, 60.7, 74.8
26.7, 60.7, 74.8
26.5, 60.2, 74.7
26.7, 61.2, 74.7
26.7, 61.2, 74.6
26.7, 61.1, 74.6
26.7, 61.2, 74.6
26.7, 61.1, 74.5
26.8, 61.1, 74.5
26.8, 61.1, 74.5
26.8, 61.0, 74.4
26.8, 60.8, 74.4
26.6, 60.3, 74.4
26.7, 61.0, 74.4
26.8, 61.0, 74.4
26.8, 61.1, 74.4
26.8, 60.9, 74.3
26.8, 60.9, 74.3
26.8, 60.9, 74.3
26.8, 60.9, 74.2
26.8, 60.9, 74.2
26.6, 60.2, 74.3
26.7, 60.9, 74.2
26.8, 61.0, 74.2
26.8, 61.0, 74.2
26.8, 61.0, 74.2
26.8, 60.9, 74.2
26.8, 61.0, 74.2
26.8, 61.3, 74.2
26.8, 61.4, 74.2
26.8, 61.4, 74.1
26.7, 61.5, 74.1
26.7, 61.6, 74.1
26.7, 61.6, 74.1
26.7, 61.6, 74.1
26.7, 61.5, 74.1
26.7, 61.5, 74.1
26.5, 60.8, 74.1
26.7, 61.6, 74.1
26.7, 61.6, 74.0
26.7, 61.6, 74.0
26.7, 61.7, 74.0
26.7, 61.7, 74.0
26.7, 61.7, 74.0
26.6, 61.7, 74.0
26.6, 61.8, 74.0
26.6, 61.9, 74.0
26.6, 62.0, 74.0
26.6, 62.0, 74.0
26.6, 62.0, 74.0
26.6, 62.0, 74.0
26.6, 62.1, 74.0
26.6, 62.1, 74.0
26.6, 62.1, 74.0
26.6, 62.2, 74.0
26.6, 62.2, 74.0
26.6, 62.3, 74.0
26.5, 62.3, 74.0
26.5, 62.3, 74.0
26.5, 62.4, 74.0
26.5, 62.5, 74.0
26.5, 62.5, 74.0
26.3, 61.7, 74.0
26.5, 62.5, 74.0
26.5, 62.6, 74.0
26.5, 62.5, 74.0
26.5, 62.7, 74.0
26.5, 62.7, 74.0
26.5, 62.6, 73.9
26.5, 62.7, 73.9
26.5, 62.7, 74.0
26.5, 62.6, 73.9
26.5, 62.6, 73.9
26.5, 62.6, 73.9
26.5, 62.7, 73.9
26.5, 62.7, 73.9
26.5, 62.7, 73.9
26.5, 62.7, 73.9
26.5, 62.7, 73.9
26.5, 62.7, 73.9
26.5, 62.8, 73.9
26.5, 62.8, 73.9
26.5, 62.9, 73.9
26.5, 62.9, 73.9
26.5, 62.4, 73.9
26.4, 61.0, 73.9
26.4, 59.2, 73.9
26.3, 58.7, 73.9
26.1, 58.6, 73.9
25.9, 58.2, 73.9
25.7, 58.4, 73.9
25.6, 58.8, 73.9
25.4, 58.7, 73.9
25.3, 58.8, 73.9
25.2, 58.6, 73.9
25.1, 58.9, 73.9
24.9, 59.0, 74.0
24.8, 59.0, 73.9
24.7, 58.9, 74.0
24.6, 59.0, 74.0
24.6, 59.1, 74.0
24.5, 59.3, 74.0
24.4, 59.2, 74.0
24.3, 59.4, 74.0
24.3, 59.6, 74.0
24.2, 59.9, 74.0
24.2, 60.7, 74.0
24.1, 61.1, 74.0
24.2, 61.3, 74.0
24.2, 61.3, 74.0
24.3, 61.4, 74.0
24.4, 61.1, 74.0
24.5, 61.2, 74.0
24.6, 61.2, 74.0
24.7, 61.1, 74.0
24.8, 61.1, 74.0
24.9, 61.3, 74.0
25.0, 61.1, 74.0
25.0, 60.8, 74.0
25.1, 60.5, 73.9
25.2, 60.3, 73.9
25.3, 60.3, 73.9
25.3, 60.1, 73.9
25.4, 59.9, 73.9
25.4, 59.8, 73.9
25.5, 59.5, 73.9
25.5, 59.0, 74.0
25.6, 59.3, 74.0
25.6, 59.1, 74.0
25.7, 59.0, 73.9
25.6, 58.5, 73.9
25.7, 58.9, 73.9
25.7, 58.8, 73.9
25.8, 58.7, 73.9
25.8, 58.7, 73.9
25.8, 58.6, 73.9
25.8, 58.7, 73.9
25.9, 58.5, 73.9
25.9, 58.6, 73.9
25.9, 58.5, 73.9
25.9, 58.4, 73.9
25.9, 58.4, 73.9
25.9, 58.4, 73.8
26.0, 58.5, 73.8
26.0, 58.4, 73.8
25.9, 58.0, 73.8
26.0, 58.4, 73.8
26.0, 58.3, 73.8
26.0, 58.2, 73.8
26.0, 58.3, 73.8
26.0, 58.4, 73.8
26.0, 58.3, 73.9
26.0, 58.3, 73.9
26.0, 58.3, 73.9
26.0, 58.2, 73.9
26.0, 58.2, 73.9
26.0, 58.4, 73.9
26.1, 58.3, 73.9
26.1, 58.4, 73.9
26.1, 58.3, 73.9
26.1, 58.3, 73.9
26.1, 58.4, 73.9
26.1, 58.3, 73.8
26.1, 58.3, 73.8
26.0, 58.0, 73.8
26.1, 58.4, 73.8
26.1, 58.3, 73.8
26.1, 58.3, 73.8
26.1, 58.3, 73.8
26.1, 58.3, 73.8
26.1, 58.4, 73.8
26.1, 58.4, 73.8
26.1, 58.4, 73.8
26.1, 58.4, 73.8
26.1, 58.3, 73.8
26.0, 58.0, 73.8
26.1, 58.4, 73.8
26.1, 58.4, 73.8
26.1, 58.3, 73.8
26.1, 58.4, 73.8
26.1, 58.5, 73.8
26.1, 58.4, 73.8
26.1, 58.4, 73.8
26.1, 58.4, 73.8
26.1, 58.5, 73.8
26.1, 58.5, 73.8
26.1, 58.5, 73.8
26.1, 58.5, 73.9
26.1, 58.5, 74.0
26.1, 58.6, 74.0
26.1, 58.6, 73.9
26.1, 58.5, 73.9
26.1, 58.5, 73.9
26.1, 58.5, 73.9
26.1, 58.5, 73.9
26.1, 58.5, 73.9
26.1, 58.6, 73.9
26.1, 58.6, 73.9
26.1, 58.5, 73.9
26.1, 58.6, 73.9
26.1, 58.6, 73.9
26.1, 58.6, 73.9
26.1, 58.6, 73.9
26.1, 58.6, 73.9
26.1, 58.6, 73.9
26.1, 58.6, 73.9
26.1, 58.7, 73.9
26.1, 58.7, 73.8
26.1, 58.7, 73.8
26.1, 58.6, 73.8
26.1, 58.6, 73.8
26.1, 58.7, 73.8
26.1, 58.7, 73.8
26.1, 58.7, 73.8
26.1, 58.8, 73.8
26.1, 58.7, 73.8
26.1, 58.7, 73.8
26.1, 58.7, 73.8
26.1, 58.8, 73.8
26.1, 58.8, 73.9
26.1, 58.8, 73.9
26.1, 58.8, 73.9
26.1, 58.8, 73.9
26.1, 58.8, 73.9
26.1, 58.8, 73.9
26.1, 58.9, 73.9
26.0, 58.4, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 58.9, 73.9
26.1, 59.0, 73.9
26.1, 59.0, 73.9
26.1, 59.1, 73.9
26.1, 59.1, 73.9
26.1, 59.0, 73.9
26.1, 59.0, 74.0
26.1, 59.0, 74.0
26.1, 59.0, 74.0
26.1, 59.0, 74.0
26.1, 59.0, 74.0
26.1, 59.0, 74.0
26.1, 59.0, 74.0
26.1, 59.0, 74.0
26.1, 59.1, 74.0
26.1, 59.1, 74.0
26.1, 59.2, 74.0
26.0, 58.6, 74.0
26.1, 59.3, 74.0
26.1, 59.2, 73.9
26.1, 59.2, 73.9
26.1, 59.2, 73.9
26.1, 59.2, 74.0
26.1, 59.2, 74.0
26.1, 59.3, 74.0
26.1, 59.2, 74.0
26.1, 59.3, 74.0
26.1, 59.2, 74.0
26.1, 59.2, 74.0
26.1, 59.3, 74.0
26.1, 59.3, 74.0
26.1, 59.3, 74.0
26.1, 59.3, 74.0
26.1, 59.3, 74.0
26.1, 59.3, 74.0
26.1, 59.4, 74.0
26.1, 59.4, 74.0
26.1, 59.4, 74.0
26.1, 59.5, 74.0
26.1, 59.4, 74.0
26.1, 59.5, 74.0
26.1, 59.5, 74.0
26.1, 59.5, 74.0
26.1, 59.5, 74.0
26.0, 59.0, 74.0
26.1, 59.5, 74.0
26.1, 59.6, 74.0
26.1, 59.6, 74.0
26.1, 59.5, 74.0
26.1, 59.6, 74.1
26.1, 59.6, 74.1
26.1, 59.6, 74.1
26.1, 59.6, 74.1
26.1, 59.6, 74.1
26.1, 59.6, 74.1
26.1, 59.7, 74.1
26.1, 59.7, 74.0
26.1, 59.7, 74.0
26.1, 59.7, 74.0
26.1, 59.8, 74.0
26.1, 59.7, 74.0
26.1, 59.8, 74.0
26.1, 59.8, 74.0
26.1, 59.8, 74.1
26.1, 59.9, 74.1
26.1, 59.9, 74.1
26.1, 59.9, 74.1
26.1, 59.9, 74.1
26.1, 59.9, 74.1
26.0, 59.4, 74.1
26.1, 59.9, 74.1
26.1, 59.9, 74.1
26.1, 59.9, 74.1
26.1, 59.9, 74.1
26.1, 60.0, 74.1
26.1, 60.0, 74.1
26.1, 60.0, 74.1
26.1, 59.9, 74.1
26.1, 60.0, 74.1
26.1, 60.0, 74.1
26.1, 60.1, 74.1
26.1, 60.1, 74.1
26.1, 60.0, 74.1
26.1, 60.1, 74.1
26.1, 60.1, 74.2
26.1, 60.1, 74.2
26.1, 60.1, 74.2
26.1, 60.1, 74.2
26.1, 60.2, 74.2
26.1, 60.1, 74.2
26.1, 60.2, 74.2
