temp, humidity, soilMoisture
26.1, 60.2, 74.2
26.1, 60.2, 74.2
26.1, 60.2, 74.2
26.1, 60.2, 74.2
26.1, 60.2, 74.2
26.1, 60.2, 74.2
26.1, 60.3, 74.2
26.1, 60.3, 74.2
26.1, 60.3, 74.2
26.1, 60.3, 74.2
26.1, 60.4, 74.2
26.1, 60.4, 74.2
26.1, 60.4, 74.2
26.1, 60.4, 74.2
26.1, 60.4, 74.2
26.1, 60.5, 74.2
26.1, 60.4, 74.2
26.1, 60.5, 74.3
26.1, 60.5, 74.3
26.1, 60.5, 74.3
26.1, 60.5, 74.3
26.1, 60.5, 74.3
26.1, 60.6, 74.3
26.1, 60.6, 74.3
26.1, 60.6, 74.3
26.1, 60.5, 74.3
26.1, 60.5, 74.3
26.1, 60.6, 74.3
26.1, 60.6, 74.3
26.1, 60.7, 74.3
26.1, 60.7, 74.3
26.1, 60.7, 74.3
26.1, 60.7, 74.3
26.1, 60.7, 74.3
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.7, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.9, 74.2
26.1, 60.8, 74.2
26.1, 60.8, 74.2
26.1, 60.9, 74.2
26.1, 60.9, 74.2
26.1, 60.9, 74.2
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 61.0, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 61.0, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.3
26.1, 60.9, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 60.9, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.1, 74.4
26.1, 61.1, 74.4
26.1, 61.1, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.1, 74.4
26.1, 61.1, 74.4
26.1, 61.0, 74.4
26.1, 61.0, 74.4
26.1, 61.1, 74.3
26.1, 61.0, 74.4
26.1, 61.1, 74.3
26.1, 61.1, 74.4
26.1, 61.1, 74.4
26.1, 61.1, 74.4
26.1, 61.1, 74.4
26.0, 60.5, 74.4
26.1, 61.2, 74.4
26.1, 61.2, 74.4
26.1, 61.2, 74.4
26.1, 61.2, 74.4
26.1, 61.2, 74.4
26.1, 61.2, 74.4
26.0, 60.5, 74.4
26.1, 61.3, 74.4
26.1, 61.3, 74.4
26.1, 61.3, 74.5
26.1, 61.2, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.2, 74.4
26.1, 61.3, 74.4
26.1, 61.3, 74.4
26.0, 60.5, 74.5
26.1, 61.2, 74.4
26.1, 61.2, 74.4
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.2, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.3, 74.5
26.1, 61.4, 74.5
26.1, 61.4, 74.5
26.1, 61.4, 74.5
26.1, 61.4, 74.6
26.1, 61.3, 74.7
26.1, 61.3, 74.8
26.1, 61.4, 74.8
26.1, 61.4, 74.8
26.1, 61.3, 74.8
26.1, 61.3, 74.8
26.1, 61.4, 74.8
26.1, 61.3, 74.8
26.1, 61.3, 74.8
26.1, 61.4, 74.9
26.1, 61.3, 74.9
26.1, 61.3, 74.9
26.1, 61.3, 74.9
26.1, 61.3, 74.9
26.1, 61.4, 74.9
26.0, 60.7, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.8
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.4, 74.9
26.1, 61.5, 74.9
26.1, 61.4, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.5, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.7, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.6, 74.9
26.1, 61.7, 74.9
26.1, 61.7, 74.9
26.1, 61.7, 74.9
26.1, 61.7, 74.9
26.1, 61.7, 74.9
26.1, 61.7, 74.9
26.1, 61.7, 74.9
26.1, 61.7, 74.9
26.0, 61.0, 74.9
26.1, 61.8, 74.9
26.1, 61.7, 74.9
26.1, 61.8, 74.9
26.1, 61.7, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.8, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 61.9, 74.9
26.1, 62.0, 74.9
26.1, 62.0, 74.9
26.1, 62.0, 74.9
26.1, 62.0, 74.9
26.1, 62.1, 74.9
26.1, 62.1, 74.9
26.1, 62.1, 74.9
26.1, 62.1, 75.0
26.1, 62.1, 75.0
26.1, 62.2, 75.0
26.1, 62.2, 75.0
26.1, 62.2, 75.0
26.1, 62.2, 75.0
26.1, 62.3, 75.0
26.1, 62.3, 75.0
26.1, 62.3, 75.0
26.1, 62.3, 75.0
26.1, 62.3, 75.0
26.1, 62.4, 75.0
26.1, 62.4, 75.0
26.1, 62.4, 75.0
26.1, 62.4, 75.0
26.0, 62.4, 75.0
26.0, 62.4, 75.0
26.1, 62.4, 75.0
26.1, 62.4, 75.0
26.1, 62.4, 75.0
26.0, 62.4, 75.0
26.0, 62.4, 75.0
26.1, 62.4, 75.0
26.1, 62.5, 75.1
26.1, 62.5, 75.0
26.1, 62.5, 75.0
26.1, 62.5, 75.0
26.0, 62.5, 75.0
26.1, 62.5, 75.0
26.1, 62.5, 75.0
26.0, 62.5, 75.1
26.1, 62.5, 75.1
26.1, 62.5, 75.1
26.1, 62.5, 75.1
26.1, 62.5, 75.1
26.1, 62.5, 75.1
26.0, 62.5, 75.1
26.1, 62.5, 75.1
26.1, 62.5, 75.1
26.1, 62.5, 75.1
26.0, 62.5, 75.0
26.1, 62.5, 75.0
26.1, 62.5, 75.0
26.1, 62.5, 75.0
26.0, 62.5, 75.0
26.1, 62.5, 75.0
26.0, 62.5, 75.0
26.0, 62.5, 75.0
26.0, 61.7, 75.0
26.0, 62.5, 75.0
26.0, 62.5, 75.0
26.0, 62.6, 75.0
26.0, 62.5, 75.0
26.1, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.5, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.1, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.6, 75.0
26.0, 62.7, 75.0
26.0, 62.7, 75.0
26.0, 62.7, 75.0
26.0, 62.7, 75.0
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.0
26.0, 62.7, 75.1
26.0, 62.7, 75.0
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.8, 75.1
26.0, 62.7, 75.1
26.0, 62.7, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.7, 75.1
26.0, 62.8, 75.0
26.0, 62.8, 75.0
26.0, 62.8, 75.0
26.0, 62.8, 75.1
26.0, 62.8, 75.1
25.9, 61.9, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.1, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.8, 75.1
26.0, 62.9, 75.1
26.0, 62.9, 75.1
26.1, 62.9, 75.1
26.0, 62.9, 75.1
26.0, 62.9, 75.1
26.0, 62.9, 75.1
26.1, 62.9, 75.1
26.1, 63.0, 75.1
26.1, 62.9, 75.1
26.0, 62.9, 75.1
26.0, 62.9, 75.1
26.1, 63.0, 75.1
26.0, 62.9, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.1, 63.0, 75.2
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.1
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.0, 75.2
26.0, 63.1, 75.2
26.0, 63.0, 75.2
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
25.9, 62.2, 75.3
26.0, 63.1, 75.2
25.9, 62.2, 75.2
26.0, 63.1, 75.2
26.0, 63.1, 75.2
26.0, 63.1, 75.2
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
25.9, 62.2, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.2, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.1, 75.3
26.0, 63.2, 75.3
26.0, 63.2, 75.3
26.0, 63.2, 75.3
26.0, 63.2, 75.3
26.0, 63.3, 75.3
26.0, 63.3, 75.4
26.0, 63.3, 75.5
26.0, 63.3, 75.5
26.0, 63.3, 75.5
26.0, 63.3, 75.5
26.0, 63.4, 75.4
26.0, 63.4, 75.4
26.0, 63.3, 75.4
26.0, 63.4, 75.4
26.0, 63.4, 75.4
26.0, 63.4, 75.4
26.0, 63.4, 75.4
26.0, 63.4, 75.3
26.0, 63.4, 75.3
26.0, 63.4, 75.3
26.0, 63.4, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.4, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
25.9, 62.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.3
26.0, 63.5, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.5, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.6, 75.4
26.0, 63.7, 75.4
26.0, 63.7, 75.4
26.0, 63.6, 75.4
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.7, 75.4
26.0, 63.7, 75.4
26.0, 63.7, 75.4
26.0, 63.7, 75.4
26.0, 63.7, 75.4
26.0, 63.7, 75.4
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.7, 75.5
26.0, 63.8, 75.5
26.0, 63.8, 75.5
26.0, 63.7, 75.5
26.0, 63.8, 75.5
26.0, 63.8, 75.5
26.0, 63.8, 75.4
26.0, 63.8, 75.4
26.0, 63.9, 75.5
26.0, 63.8, 75.5
26.0, 63.8, 75.5
25.9, 62.9, 75.5
26.0, 63.9, 75.5
26.0, 63.9, 75.5
26.0, 63.9, 75.5
26.0, 64.0, 75.5
26.0, 64.0, 75.5
26.0, 64.0, 75.5
26.0, 64.0, 75.5
26.0, 64.0, 75.5
26.0, 64.0, 75.5
26.0, 64.0, 75.5
26.0, 64.1, 75.5
26.0, 64.1, 75.5
26.0, 64.1, 75.5
26.0, 64.1, 75.5
26.0, 64.1, 75.5
26.0, 64.1, 75.5
26.0, 64.1, 75.5
26.0, 64.1, 75.6
26.0, 64.1, 75.7
26.0, 64.1, 75.7
26.0, 64.1, 75.7
26.0, 64.1, 75.7
26.0, 64.1, 75.6
26.0, 64.1, 75.7
26.0, 64.1, 75.7
26.0, 64.1, 75.6
26.0, 64.1, 75.6
26.0, 64.1, 75.6
26.0, 64.1, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.1, 75.6
26.0, 64.1, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.1, 75.6
26.0, 64.1, 75.6
26.0, 64.1, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.1, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.1, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.3, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.2, 75.6
26.0, 64.3, 75.6
26.0, 64.3, 75.6
26.0, 64.3, 75.6
26.0, 64.3, 75.6
26.0, 64.3, 75.7
26.0, 64.3, 75.8
26.0, 64.3, 75.8
25.9, 63.3, 75.8
26.0, 64.3, 75.7
26.0, 64.3, 75.8
26.0, 64.3, 75.8
25.9, 63.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
25.9, 63.3, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
25.9, 63.3, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.3, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.4, 75.8
26.0, 64.3, 75.9
26.0, 64.4, 75.9
26.0, 64.3, 75.9
26.0, 64.4, 75.9
25.9, 63.3, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.3, 75.9
26.0, 64.4, 75.9
25.9, 63.3, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.4, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 75.9
25.9, 63.3, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 75.9
25.8, 62.2, 75.9
26.0, 64.3, 75.9
26.0, 64.3, 76.0
26.0, 64.3, 76.0
26.0, 64.3, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.3, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.3, 76.0
26.0, 64.3, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 75.9
26.0, 64.3, 75.9
26.0, 64.2, 75.9
26.0, 64.2, 75.9
26.0, 64.1, 75.9
26.0, 64.2, 75.9
26.0, 64.1, 75.9
26.0, 64.1, 75.9
25.9, 63.1, 75.9
25.9, 63.2, 75.9
26.0, 64.2, 75.9
26.0, 64.1, 75.9
26.0, 64.1, 75.9
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.0, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.1, 76.0
26.0, 64.0, 76.0
26.0, 64.1, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.0, 76.0
26.0, 64.1, 76.0
26.0, 64.0, 76.0
26.0, 64.1, 76.0
26.0, 64.0, 76.0
26.0, 64.1, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.2, 76.0
26.0, 64.1, 76.0
26.0, 62.5, 76.0
25.9, 60.4, 76.0
25.8, 59.3, 76.0
25.6, 58.6, 76.0
25.4, 58.0, 76.0
25.1, 57.8, 76.0
24.9, 57.6, 76.0
24.7, 57.9, 76.0
24.4, 58.1, 76.0
24.2, 58.5, 76.0
24.0, 58.9, 76.0
23.9, 59.1, 75.9
23.7, 59.2, 75.9
23.6, 59.4, 76.0
23.5, 59.5, 75.9
23.4, 59.6, 75.9
23.5, 59.1, 75.9
23.3, 59.8, 75.9
23.2, 59.9, 75.9
23.1, 60.1, 75.9
23.1, 60.1, 75.9
23.0, 60.2, 75.9
23.0, 60.3, 75.9
22.9, 60.5, 75.9
22.8, 60.6, 75.9
22.8, 60.7, 75.9
22.8, 60.7, 75.9
22.7, 60.7, 75.9
22.7, 60.8, 75.9
22.7, 60.8, 75.9
22.7, 60.8, 75.9
22.6, 60.8, 75.9
22.6, 60.9, 75.9
22.6, 60.9, 75.9
22.6, 60.9, 75.9
22.6, 61.0, 75.9
22.6, 61.0, 75.8
22.6, 61.0, 75.8
22.5, 61.0, 75.8
22.5, 61.2, 75.8
22.5, 61.2, 75.8
22.4, 61.4, 75.8
22.3, 61.7, 75.8
22.3, 61.9, 75.8
22.3, 62.0, 75.8
22.3, 62.1, 75.8
22.3, 62.2, 75.8
22.3, 62.2, 75.8
22.3, 62.2, 75.8
22.3, 62.2, 75.8
22.3, 62.1, 75.8
22.3, 62.2, 75.8
22.3, 62.2, 75.7
22.2, 62.2, 75.7
22.2, 62.4, 75.7
22.1, 62.5, 75.7
22.1, 62.7, 75.7
22.1, 63.0, 75.7
22.0, 63.1, 75.7
22.0, 63.2, 75.7
21.9, 63.5, 75.7
21.7, 64.0, 75.7
21.6, 64.6, 75.7
21.5, 65.0, 75.7
21.4, 65.6, 75.7
21.3, 65.9, 75.6
21.3, 66.0, 75.6
21.4, 66.3, 75.6
21.5, 67.0, 75.6
21.6, 67.1, 75.6
21.7, 67.4, 75.5
21.9, 67.7, 75.5
22.1, 67.8, 75.5
22.2, 67.0, 75.5
22.3, 67.0, 75.5
22.5, 67.4, 75.5
22.7, 68.0, 75.5
22.8, 67.5, 75.5
23.0, 67.0, 75.5
23.1, 68.1, 75.5
23.3, 68.6, 75.5
23.4, 68.4, 75.5
23.5, 68.0, 75.5
23.6, 67.9, 75.5
23.8, 67.4, 75.5
23.9, 67.0, 75.5
24.0, 66.8, 75.5
24.1, 66.5, 75.5
24.1, 66.5, 75.4
24.2, 66.1, 75.4
24.3, 65.9, 75.5
24.4, 65.7, 75.5
24.4, 65.6, 75.4
24.5, 65.4, 75.4
24.6, 65.3, 75.5
24.6, 65.1, 75.5
24.7, 65.0, 75.5
24.7, 64.9, 75.5
24.8, 64.8, 75.5
24.8, 64.7, 75.5
24.8, 64.6, 75.5
24.9, 64.5, 75.5
24.9, 64.4, 75.5
24.9, 64.3, 75.5
25.0, 64.2, 75.5
25.0, 64.2, 75.5
25.0, 64.1, 75.5
25.1, 64.0, 75.5
25.1, 63.9, 75.5
25.1, 63.9, 75.5
25.1, 63.6, 75.5
25.1, 61.5, 75.5
25.0, 60.3, 75.5
24.8, 59.1, 75.5
24.6, 59.2, 75.5
24.3, 59.7, 75.5
24.1, 60.0, 75.5
23.9, 60.0, 75.5
23.7, 60.2, 75.5
23.5, 60.9, 75.5
23.4, 61.5, 75.5
23.2, 61.6, 75.4
23.1, 61.5, 75.4
23.0, 61.4, 75.4
22.9, 61.7, 75.4
22.8, 62.3, 75.4
22.8, 62.5, 75.4
22.8, 62.7, 75.4
22.7, 62.8, 75.4
22.7, 62.6, 75.4
22.6, 62.5, 75.4
22.5, 62.5, 75.4
22.4, 62.5, 75.4
22.3, 62.7, 75.4
22.2, 63.0, 75.4
22.1, 63.2, 75.4
22.0, 63.5, 75.4
22.0, 63.9, 75.4
21.9, 64.3, 75.4
21.9, 64.5, 75.4
22.0, 64.7, 75.4
22.0, 64.7, 75.4
22.1, 64.7, 75.3
